wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score,anomaly_shap_reason,peeling_shap_reason,final_explanation
bc1qbi86mtzhsp3v5vs0jzwlsd4tr4gse74v5dm5nq,1.222872593508694e-05,0.2714576669938157,0.0,0.2714665761383381,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.2714698957197508,Driven by: consistently high peer geo-velocity (contributed +0.171); physically implausible peer geo-velocity (contributed +0.090); an unusually high number of incoming payments (contributed +0.014).,,No single strong signal; flagged only due to combined weak evidence.
bc1qzi5sgwcr8b97egt2hspqfhpvku8h5r8mnqpvpf,1.7634301592775108e-05,0.2383197681235825,0.04,0.2687998718296083,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.2783374024251753,Driven by: an unusually extreme single transaction amount (contributed +0.296); an unusually high transaction frequency (contributed +0.260); unusually large average transaction amount (contributed +0.256).,No individual feature stood out; flagged only by combined weak signals.,No single strong signal; flagged only due to combined weak evidence.
bc1qzfvb9ektr1t05qxs2u4oj7g4ebc94e6nkar1h1,7.489663988498354e-05,0.2599082654090499,0.01,0.2673640588352457,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2699831620489348,Driven by: an unusually high transaction frequency (contributed +0.261); an unusually extreme single transaction amount (contributed +0.245); unusually large average transaction amount (contributed +0.179).,No individual feature stood out; flagged only by combined weak signals.,No single strong signal; flagged only due to combined weak evidence.
bc1qzs13hdnh4nred6m42fq4t7phi0ezf0zpbdurvf,1.4466140902085796e-05,0.2658253935332665,0.0,0.2658360142065704,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2658398596741686,Driven by: an unusually high transaction frequency (contributed +0.285); an unusually extreme single transaction amount (contributed +0.272); consistently high peer geo-velocity (contributed +0.166).,,No single strong signal; flagged only due to combined weak evidence.
bc1qtnkziy75itdl35jrj9r3vp8lim06etcqr3ev1r,9.533786093938822e-05,0.2649187394536097,0.0,0.2649888205286068,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2650140773145491,Driven by: unusually large average transaction amount (contributed +0.309); an unusually extreme single transaction amount (contributed +0.272); an unusually high transaction frequency (contributed +0.209).,,No single strong signal; flagged only due to combined weak evidence.
bc1qb4eyq1s4dj9dv3uy5evszzsu8e6xfwz73whcf5,0.0016249650955805,0.2624035257642896,0.0,0.2636020942895458,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2640284908598702,Driven by: an atypical time-of-day transaction pattern (contributed +0.130); an atypical number of transactions (contributed +0.106); an unusually high transaction frequency (contributed +0.091).,,No single strong signal; flagged only due to combined weak evidence.
bc1qjfppzje6xg541mpw57gn79hmhvl66sajxxo9zj,0.0001089341073807,0.263358671518153,0.0,0.263438916883731,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.2634676056255338,Driven by: an unusually high number of outgoing payments (contributed +0.230); an atypical time-of-day transaction pattern (contributed +0.221); an atypical number of transactions (contributed +0.201).,,No single strong signal; flagged only due to combined weak evidence.
bc1q72j8np9s8e9gf2fxx9xjue6ihruj9ycsrk5sls,2.822397378096945e-07,0.2630675651877053,0.0,0.2630677731793225,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2630678474274431,Driven by: an atypical time-of-day transaction pattern (contributed +0.262); an unusually high number of incoming payments (contributed +0.220); an atypical number of transactions (contributed +0.187).,,No single strong signal; flagged only due to combined weak evidence.
bc1qqjsqcz0n04oae7l0rcti8f34gadktoc1yfmhby,0.0004060015479047,0.2623839341072459,0.0,0.2626834073717577,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2627899356551506,Driven by: unusually large average transaction amount (contributed +0.286); an unusually high transaction frequency (contributed +0.275); an unusually extreme single transaction amount (contributed +0.260).,,No single strong signal; flagged only due to combined weak evidence.
bc1qer3urev2z1k3bdgrb2d5lo9j5rwhhi4pjhl5nz,0.0012788613940068,0.2603168570708448,0.0,0.2612628092861345,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2615957184648517,Driven by: an unusually high number of outgoing payments (contributed +0.230); an atypical time-of-day transaction pattern (contributed +0.226); an atypical number of transactions (contributed +0.175).,,No single strong signal; flagged only due to combined weak evidence.
bc1qotuo4uw590z92jn67lm8e49ite92srl3vzzxt9,2.87232834195695e-07,0.258189024426972,0.0,0.2581892374994409,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2581893116598062,Driven by: an unusually extreme single transaction amount (contributed +0.285); an unusually high transaction frequency (contributed +0.255); unusually large average transaction amount (contributed +0.183).,,No single strong signal; flagged only due to combined weak evidence.
bc1qvuupltxu3yf15z08n10hlinh8jv7fxp323c9nu,1.0053399262105972e-05,0.2560515101578023,0.0,0.2560589893690012,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2560615635570645,Driven by: an atypical time-of-day transaction pattern (contributed +0.251); an unusually high number of outgoing payments (contributed +0.237); an unusually high number of incoming payments (contributed +0.195).,,No single strong signal; flagged only due to combined weak evidence.
bc1q9nzhqhzedcj9zqnkyp1m2vc8bzbo3fasemuhjq,1.68756018581991e-06,0.2558034286442692,0.0,0.2558046845207734,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.255805116204455,Driven by: an unusually extreme single transaction amount (contributed +0.250); unusually large average transaction amount (contributed +0.208); an unusually high transaction frequency (contributed +0.191).,,No single strong signal; flagged only due to combined weak evidence.
bc1qg3y2t5ovjyzxfuj7xn1ypqpmqk8sz7iwdl14wc,0.0083279915619388,0.2492722662105166,0.0,0.255524320442829,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2576002577724555,Driven by: an unusually high transaction frequency (contributed +0.247); consistently high peer geo-velocity (contributed +0.219); physically implausible peer geo-velocity (contributed +0.112).,Driven by: the consistency of the peel-to-remainder ratio (contributed +0.013); variability in the peel-to-remainder ratio (contributed +0.006).,No single strong signal; flagged only due to combined weak evidence.
bc1qehlxslg6mm1zxyvgiui9kkhzlm72jeyn9382kk,0.0009190010647974,0.2542664147405951,0.0,0.2549517446995037,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2551854158053925,Driven by: an unusually high transaction frequency (contributed +0.256); an unusually extreme single transaction amount (contributed +0.253); unusually large average transaction amount (contributed +0.224).,,No single strong signal; flagged only due to combined weak evidence.
bc1qyrmjljx8xgsic43olfark6o0u93mzywr7mkgxu,2.588200164527182e-06,0.2540010609780492,0.0,0.2540029917726258,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2540036491782138,Driven by: an unusually extreme single transaction amount (contributed +0.278); an unusually high transaction frequency (contributed +0.269); unusually large average transaction amount (contributed +0.231).,,No single strong signal; flagged only due to combined weak evidence.
bc1qcro04byv5jhurr8iqrt007pceaseh5e5rwsf5p,1.101848556641619e-06,0.25336055398824,0.0,0.2533613766718359,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2533616558367966,Driven by: an unusually extreme single transaction amount (contributed +0.288); unusually large average transaction amount (contributed +0.183); an unusually high transaction frequency (contributed +0.175).,,No single strong signal; flagged only due to combined weak evidence.
bc1q38xrg2gzr7txcb48y1o4izasnwywrratatj9a3,7.537966415228355e-10,0.2524310150875912,0.0,0.2524310156511062,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2524310158413878,Driven by: unusually large average transaction amount (contributed +0.295); an unusually extreme single transaction amount (contributed +0.245); an unusually high transaction frequency (contributed +0.183).,,No single strong signal; flagged only due to combined weak evidence.
bc1q2tbw4pyx3s63lc6p0drqfvfa5qub00mf9awrzv,0.0035213973711744,0.2471435723135892,0.0,0.2497946789589159,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.2506649696847637,Driven by: an unusually high transaction frequency (contributed +0.149); consistently high peer geo-velocity (contributed +0.121); an atypical time-of-day transaction pattern (contributed +0.116).,,No single strong signal; flagged only due to combined weak evidence.
bc1q0fodro8bnp84dyt9moge4qxxva2ieuc1hh5lf6,2.5710631259082148e-06,0.2492612743869506,0.0,0.2492632045836053,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2492638454500765,Driven by: an unusually extreme single transaction amount (contributed +0.269); an unusually high transaction frequency (contributed +0.184); unusually large average transaction amount (contributed +0.152).,,No single strong signal; flagged only due to combined weak evidence.
bc1qwafftouhylu6k7p9mda9oekntbz3m55izolnnt,0.0002645491485748,0.2484124511320857,0.0,0.2486112829782182,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.2486770002806606,Driven by: consistently high peer geo-velocity (contributed +0.247); an unusually high transaction frequency (contributed +0.238); an unusually extreme single transaction amount (contributed +0.212).,,No single strong signal; flagged only due to combined weak evidence.
bc1qryztbvhuazun6fht60kusfhvmljekbvxsogb20,0.0003656264813198,0.2475615272095979,0.0,0.2478366386408139,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2479271536909178,Driven by: an unusually extreme single transaction amount (contributed +0.283); an unusually high transaction frequency (contributed +0.275); unusually large average transaction amount (contributed +0.160).,,No single strong signal; flagged only due to combined weak evidence.
bc1q2abg9sho5d5afql0dgh6m3sgur4pu6w93k8ekt,5.307820412161663e-05,0.2473820634217988,0.0,0.2474220110302621,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.2474351416259204,Driven by: an unusually extreme single transaction amount (contributed +0.243); an atypical time-of-day transaction pattern (contributed +0.076); unusually large average transaction amount (contributed +0.068).,,No single strong signal; flagged only due to combined weak evidence.
bc1qm19attkprehvyronadcvmsak0ojw1jvaa08d71,0.0015029688712991,0.2461021928205571,0.0,0.2472352777568884,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2476051616918562,Driven by: an unusually extreme single transaction amount (contributed +0.299); unusually large average transaction amount (contributed +0.217); consistently high peer geo-velocity (contributed +0.053).,,No single strong signal; flagged only due to combined weak evidence.
bc1qmx15z8vmuhxid4n1u3493wxa73jgzlma5uofwb,1.570037119896076e-05,0.2464140280536429,0.0,0.2464258596331328,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2464297284248419,Driven by: an unusually extreme single transaction amount (contributed +0.258); an unusually high transaction frequency (contributed +0.257); unusually large average transaction amount (contributed +0.239).,,No single strong signal; flagged only due to combined weak evidence.
bc1q6hhwmf1gzvg042mz8m6xhigx1pzgsvanry632i,6.219877118302872e-05,0.1709916452464997,0.09,0.2456493197781939,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2610538440176828,Driven by: an unusually high transaction frequency (contributed +0.295); consistently high peer geo-velocity (contributed +0.206); physically implausible peer geo-velocity (contributed +0.091).,Driven by: chain length (contributed +0.044); how much the balance declined end-to-end (contributed +0.024); the size of the starting balance (contributed +0.002).,No single strong signal; flagged only due to combined weak evidence.
bc1qhfy40jotv7h10b8vk9qkav8c3pq5u74ij643yu,3.311658158131356e-05,0.2449605531367681,0.0,0.2449855574622073,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2449936697183494,Driven by: an unusually high transaction frequency (contributed +0.226); consistently high peer geo-velocity (contributed +0.141); physically implausible peer geo-velocity (contributed +0.092).,,No single strong signal; flagged only due to combined weak evidence.
bc1qnipg43tlrcelmdz5vaiegd572i2f8rpjx0wuzl,0.0009551577061477,0.2438162020323717,0.0,0.2445384768142645,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2447713597385194,Driven by: consistently high peer geo-velocity (contributed +0.218); an unusually high transaction frequency (contributed +0.193); an atypical time-of-day transaction pattern (contributed +0.093).,,No single strong signal; flagged only due to combined weak evidence.
bc1qmigovr9ahembh4vsk23afpybuxhwrrvaxgumdf,0.0004511496958488,0.2441389634982136,0.0,0.2444799699749353,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.2445901131940625,Driven by: an unusually high transaction frequency (contributed +0.277); an unusually extreme single transaction amount (contributed +0.262); consistently high peer geo-velocity (contributed +0.199).,,No single strong signal; flagged only due to combined weak evidence.
bc1q9t6m7rjbn9qb1jfegh1vowd186t2pxm8ec4nnz,9.760764950332316e-06,0.2443861959623237,0.0,0.2443935713310581,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.244395956727274,Driven by: an unusually extreme single transaction amount (contributed +0.243); an atypical time-of-day transaction pattern (contributed +0.122); unusually large average transaction amount (contributed +0.080).,,No single strong signal; flagged only due to combined weak evidence.
bc1qmp9a9uri7ev4dh9ugf10oo1pvlnd581lto4rq3,6.307319637080329e-06,0.2426665004323914,0.0,0.2426712771768451,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2426728077520285,Driven by: unusually large average transaction amount (contributed +0.291); an unusually extreme single transaction amount (contributed +0.279); an unusually high transaction frequency (contributed +0.247).,,No single strong signal; flagged only due to combined weak evidence.
bc1qxe0jdcz1oa3vf02gvllsajhjxqkd8ur6tiaron,4.2112858238257233e-07,0.2409319888770861,0.0,0.2409323085423215,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2409324100056685,Driven by: an unusually high number of outgoing payments (contributed +0.241); an atypical time-of-day transaction pattern (contributed +0.220); an unusually high number of incoming payments (contributed +0.180).,,No single strong signal; flagged only due to combined weak evidence.
bc1qmt4c46p9nbav4vjhp60iq7sddvxylfu2faw2xc,2.26376774536488e-06,0.2409042209314979,0.0,0.2409059393480381,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2409064846992432,Driven by: an unusually high transaction frequency (contributed +0.244); consistently high peer geo-velocity (contributed +0.066); an unusually extreme single transaction amount (contributed +0.051).,,No single strong signal; flagged only due to combined weak evidence.
bc1qep9p9w4j66cnoljq52wspofv177udktmonrvbj,0.0001205431527754,0.2403726663561952,0.0,0.240464234229927,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2404932095089707,Driven by: unusually large average transaction amount (contributed +0.270); an unusually high transaction frequency (contributed +0.222); an unusually extreme single transaction amount (contributed +0.202).,,No single strong signal; flagged only due to combined weak evidence.
bc1q8p8o85biofu2ncu22kb8ohl1zumkvgg4np4d8j,0.0003108051658333,0.2400010508797719,0.0,0.2402372624791863,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2403118560456053,Driven by: unusually large average transaction amount (contributed +0.314); an unusually high transaction frequency (contributed +0.271); an unusually extreme single transaction amount (contributed +0.265).,,No single strong signal; flagged only due to combined weak evidence.
bc1qulthycx8ae0jxyo6hfd7lttc954ai2278eqe12,3.753752976514325e-05,0.239077940332762,0.0,0.2391065034672257,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2391154778625272,Driven by: unusually large average transaction amount (contributed +0.262); an unusually extreme single transaction amount (contributed +0.260); an unusually high transaction frequency (contributed +0.255).,,No single strong signal; flagged only due to combined weak evidence.
bc1qq9vjuhbp9vrnegn2b4jtj27yh6uamwjpiwujt4,1.7848753919823803e-05,0.2376193259241609,0.0,0.2376329334692059,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2376371746780808,Driven by: an unusually high number of incoming payments (contributed +0.223); an atypical number of transactions (contributed +0.128); an unusually high number of outgoing payments (contributed +0.091).,,No single strong signal; flagged only due to combined weak evidence.
bc1q4cowgzrixa11dpg8sbi4q2y9v86wzs3t60rjiw,1.6284624520865106e-08,0.2365902150058146,0.0,0.2365902274376562,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2365902312904391,Driven by: an unusually extreme single transaction amount (contributed +0.282); unusually large average transaction amount (contributed +0.187); an unusually high number of incoming payments (contributed +0.146).,,No single strong signal; flagged only due to combined weak evidence.
bc1q7yirq8rtm4j3dab42hhihxs58yreg2iv7zzj64,2.642433203419866e-06,0.2355082877488724,0.0,0.2355103078671566,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2355109301820758,Driven by: an unusually extreme single transaction amount (contributed +0.287); an unusually high transaction frequency (contributed +0.264); unusually large average transaction amount (contributed +0.107).,,No single strong signal; flagged only due to combined weak evidence.
bc1q10q2lg1zhqunue7a34mpyo2tla27f8lwvv59ho,2.735592226910859e-05,0.2344810657360481,0.0,0.2345020072125093,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2345084216583172,Driven by: an unusually extreme single transaction amount (contributed +0.270); unusually large average transaction amount (contributed +0.262); an unusually high transaction frequency (contributed +0.244).,,No single strong signal; flagged only due to combined weak evidence.
bc1qt1dx6ta7ypp5zp7r1m264upj16dvtja0assnh2,1.0547420309856314e-05,0.2016189731470835,0.04,0.2335622982470475,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2416295205673934,Driven by: an unusually high transaction frequency (contributed +0.240); consistently high peer geo-velocity (contributed +0.147); physically implausible peer geo-velocity (contributed +0.058).,Driven by: chain length (contributed +0.012); how much the balance declined end-to-end (contributed +0.008); the fee pattern across hops (contributed +0.002).,No single strong signal; flagged only due to combined weak evidence.
bc1qv4bktcv1ltwbj9uu2bl7amkoh109zdo0d3fvnv,6.3104107182556e-06,0.2307869398636207,0.0,0.2307917939139601,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2307932502743389,Driven by: unusually large average transaction amount (contributed +0.249); an unusually extreme single transaction amount (contributed +0.233); an unusually high transaction frequency (contributed +0.148).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1cgwj9s8u287m5c6reaguucqb39bw4q46derg8,3.781014178503069e-06,0.2300064538127416,0.0,0.230009365169257,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2300102348269201,Driven by: physically implausible peer geo-velocity (contributed +0.235); an unusually high number of incoming payments (contributed +0.226); an unusually high transaction frequency (contributed +0.166).,,No single strong signal; flagged only due to combined weak evidence.
bc1qhkcqwb00n114py4fngbg4pdfcopzfzz5t6v8vl,1.1308100563810022e-05,0.2282379624329503,0.0,0.2282466895956825,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2282492705335141,Driven by: unusually large average transaction amount (contributed +0.250); an unusually extreme single transaction amount (contributed +0.194); an unusually high transaction frequency (contributed +0.170).,,No single strong signal; flagged only due to combined weak evidence.
bc1qs9dwd7oi0pesgbm65q57te8tvq05pxt6ridlof,2.683433493253172e-07,0.2280009566993058,0.0,0.2280011638601148,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2280012250426552,Driven by: unusually large average transaction amount (contributed +0.333); an unusually extreme single transaction amount (contributed +0.286); an unusually high transaction frequency (contributed +0.195).,,No single strong signal; flagged only due to combined weak evidence.
bc1qv6j9rufivipv8mswrr90909jfjfl12z4yjdkei,1.8445964435139815e-06,0.2276279845002017,0.0,0.2276294092148745,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2276298290966452,Driven by: an unusually high number of outgoing payments (contributed +0.249); an unusually extreme single transaction amount (contributed +0.248); unusually large average transaction amount (contributed +0.211).,,No single strong signal; flagged only due to combined weak evidence.
bc1q16dkpmvno9i1s6xh7abm4ml2iqr2ahnyrvfont,1.0345195881987462e-06,0.2273106342078966,0.0,0.2273114335701811,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2273116687274848,Driven by: an unusually extreme single transaction amount (contributed +0.295); unusually large average transaction amount (contributed +0.165); consistently high peer geo-velocity (contributed +0.111).,,No single strong signal; flagged only due to combined weak evidence.
bc1q8xvi673kllzcuh1i8yatye737fentd7kfn8k6p,4.193266848138853e-07,0.2269047957841481,0.0,0.2269051199635972,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.2269052151108329,Driven by: an unusually high transaction frequency (contributed +0.242); an unusually extreme single transaction amount (contributed +0.238); unusually large average transaction amount (contributed +0.185).,,No single strong signal; flagged only due to combined weak evidence.
bc1qvw7njkhvyqdk9xma5vixr4dto8uflv4ba7obbc,9.61047269855546e-05,0.2242809570141748,0.0,0.2243555072810185,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2243770617411603,Driven by: unusually large average transaction amount (contributed +0.272); an unusually extreme single transaction amount (contributed +0.170); consistently high peer geo-velocity (contributed +0.130).,,No single strong signal; flagged only due to combined weak evidence.
bc1q015oop767j2dg1wjuiiymyrsvzn4regb1ajo09,3.4911433108672725e-06,0.2240789385750748,0.0,0.2240816474266981,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2240824297183856,Driven by: an unusually extreme single transaction amount (contributed +0.293); an unusually high transaction frequency (contributed +0.201); unusually large average transaction amount (contributed +0.154).,,No single strong signal; flagged only due to combined weak evidence.
bc1qkh5nnaubfwapukhl6j3yvhwb2asflxezxpfhak,0.0004159372693519,0.2236850082052343,0.0,0.2240079065430784,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2241009454745862,Driven by: physically implausible peer geo-velocity (contributed +0.244); an unusually high number of incoming payments (contributed +0.225); an unusually high transaction frequency (contributed +0.162).,,No single strong signal; flagged only due to combined weak evidence.
bc1qty3addqhkgad7x48wze4ex6u86zjq7w7jp61lf,6.590012646896452e-06,0.2235275210016847,0.0,0.2235326379651413,True,fanin,False,No single strong signal; flagged only due to combined weak evidence.,0.2235341110143316,Driven by: an unusually extreme single transaction amount (contributed +0.142); an unusually high transaction frequency (contributed +0.139); an atypical time-of-day transaction pattern (contributed +0.127).,,No single strong signal; flagged only due to combined weak evidence.
bc1qtmo11if24hyg1hb3z30zbtvfh7b0ahi1ywt3hk,7.83542117570661e-07,0.223074932441603,0.0,0.2230755411951156,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2230757159837205,Driven by: an unusually extreme single transaction amount (contributed +0.278); unusually large average transaction amount (contributed +0.275); consistently high peer geo-velocity (contributed +0.173).,,No single strong signal; flagged only due to combined weak evidence.
bc1qo3xt083rwr3ow37gjnxi5p2qfs7glb82motz60,1.5200960433352133e-06,0.2228708024873793,0.0,0.2228719837983976,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2228723225834227,Driven by: an unusually extreme single transaction amount (contributed +0.327); an unusually high transaction frequency (contributed +0.255); unusually large average transaction amount (contributed +0.121).,,No single strong signal; flagged only due to combined weak evidence.
bc1qlk4ktcm2vss666cevpoui0omoms98z2n4xxzu3,8.152545992475456e-05,0.2224129844494184,0.0,0.2224763775884928,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.2224945099093432,Driven by: an unusually extreme single transaction amount (contributed +0.182); an unusually high number of outgoing payments (contributed +0.158); an unusually high transaction frequency (contributed +0.156).,,No single strong signal; flagged only due to combined weak evidence.
bc1qh4kymhvkcxallssfk7qirjqr0u09xox3mslzar,1.3788263467088231e-06,0.2221968547782754,0.0,0.2221979272337445,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2221982336046221,Driven by: an unusually extreme single transaction amount (contributed +0.286); an unusually high number of outgoing payments (contributed +0.235); an atypical time-of-day transaction pattern (contributed +0.234).,,No single strong signal; flagged only due to combined weak evidence.
bc1qemdf3jphnb5vngblcqzj82zqyjm3ppsohxf823,3.244755072115878e-06,0.2221280627855743,0.0,0.2221305867894879,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2221313075406464,Driven by: physically implausible peer geo-velocity (contributed +0.246); an unusually high number of incoming payments (contributed +0.225); an unusually high transaction frequency (contributed +0.162).,,No single strong signal; flagged only due to combined weak evidence.
bc1qwpgbgqfqe6rp9uqezfmhk403uxh9a1g7irdlk9,0.0671846864556984,0.1658397063410043,0.0,0.2218825041242773,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2330243927967027,Driven by: unusually large average transaction amount (contributed +0.232); consistently high peer geo-velocity (contributed +0.178); an unusually high transaction frequency (contributed +0.173).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1y2d6unuwixuy3opa59f96ls9tzj9vfa9sxvf1,0.0013716102147597,0.2195857964098068,0.0,0.2206562205031947,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2209574066245666,Driven by: an unusually high number of outgoing payments (contributed +0.249); an atypical time-of-day transaction pattern (contributed +0.242); an atypical number of transactions (contributed +0.228).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1v4kfiwkesvr022wgn51nsgzsr8ruw2xh6qihp,2.7512795621216068e-08,0.2203065417717532,0.0,0.2203065632233,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2203065692845488,Driven by: an unusually extreme single transaction amount (contributed +0.296); an unusually high transaction frequency (contributed +0.184); unusually large average transaction amount (contributed +0.158).,,No single strong signal; flagged only due to combined weak evidence.
bc1q0sqcnf9w5n9c70pa8jx54pegjks4i2nr1p02jy,0.0028585721928245,0.2175905363801181,0.0,0.2198271103162246,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2204491085729426,Driven by: unusually large average transaction amount (contributed +0.292); an unusually high number of outgoing payments (contributed +0.217); an unusually extreme single transaction amount (contributed +0.164).,,No single strong signal; flagged only due to combined weak evidence.
bc1qcjwtl9tqvdz4x1zhqimqodpxnf7c3dd03uvule,2.1684925961799084e-06,0.2188424670605936,0.0,0.2188441609949202,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2188446355531898,Driven by: an unusually extreme single transaction amount (contributed +0.275); unusually large average transaction amount (contributed +0.192); an unusually high transaction frequency (contributed +0.161).,,No single strong signal; flagged only due to combined weak evidence.
bc1q0lgrpzrxep46agyggfmnuf8z3hjeym4um75w15,1.2097394330018714e-05,0.2186514493562642,0.0,0.2186609016377906,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2186635467505942,Driven by: consistently high peer geo-velocity (contributed +0.191); an unusually extreme single transaction amount (contributed +0.180); an unusually high number of outgoing payments (contributed +0.120).,,No single strong signal; flagged only due to combined weak evidence.
bc1qzdo74v1qx8ertb74rs7gu0env5sn961j88qeoz,8.776142884336153e-06,0.2156233520032403,0.0,0.2156302358047782,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2156321281461246,Driven by: an unusually high transaction frequency (contributed +0.236); an unusually extreme single transaction amount (contributed +0.144); consistently high peer geo-velocity (contributed +0.141).,,No single strong signal; flagged only due to combined weak evidence.
bc1qjojwlrkxjtmyswe1ga6srg1yd5my3gdilk1qy7,0.0001515906835134,0.2152358374811333,0.0,0.2153548004169264,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2153874281646468,Driven by: an unusually extreme single transaction amount (contributed +0.283); unusually large average transaction amount (contributed +0.223); an unusually high transaction frequency (contributed +0.126).,,No single strong signal; flagged only due to combined weak evidence.
bc1q3h8g8t922d0nx5wt3hju31fi0n6dgg5gr0xafg,1.8854391750287493e-06,0.1183629145867158,0.1093333333333333,0.2147567164564749,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2276981333592242,Driven by: an unusually high transaction frequency (contributed +0.301); consistently high peer geo-velocity (contributed +0.281); unusually large average transaction amount (contributed +0.255).,Driven by: the consistency of the peel-to-remainder ratio (contributed +0.013); the size of the starting balance (contributed +0.011); chain length (contributed +0.011).,No single strong signal; flagged only due to combined weak evidence.
bc1qbkski19ur8nzjee1b34rqvzyie8mylacydctq1,1.3420339993788308e-05,0.2140980428002006,0.0,0.214108589871668,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2141114631401944,Driven by: physically implausible peer geo-velocity (contributed +0.238); an unusually high number of incoming payments (contributed +0.226); an unusually extreme single transaction amount (contributed +0.196).,,No single strong signal; flagged only due to combined weak evidence.
bc1qz7e5rdeky820icfmq0ycy6bdzsgu4w8wiv5hhq,7.503778348522699e-07,0.2140929099451678,0.0,0.2140934996724285,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.2140936603230026,Driven by: an unusually extreme single transaction amount (contributed +0.281); an unusually high transaction frequency (contributed +0.251); unusually large average transaction amount (contributed +0.201).,,No single strong signal; flagged only due to combined weak evidence.
bc1q36mhcclxntxlpup0t2k5clf0xsz6xj3anq6v09,0.0001470876680677,0.2137240273174339,0.0,0.2138396788167135,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.2138711149855017,Driven by: physically implausible peer geo-velocity (contributed +0.245); an unusually high number of incoming payments (contributed +0.224); an unusually high transaction frequency (contributed +0.177).,,No single strong signal; flagged only due to combined weak evidence.
