wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score
bc1qlj2twc5kqqljwqrlvc35ty40qculvuksvzoots,4.0896875970939484e-06,0.186084822541775,0.0,0.18608815120058142,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1860889122293721
bc1q550kqpga8vc1j2t2tngtg2lgj3s6ogq4ivn2qq,1.1276973750381806e-05,0.17775804535058262,0.01,0.18598964457400646,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18776932232433302
bc1q110bs6to8wyaqtflvm8nyzhhizebg9k4ssb1pb,7.235488442368289e-06,0.18512375060696654,0.0,0.18512964663465092,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1851309860954089
bc1qzxfmx9iyhosdqe3nhwvl9v73puwsxvti2v0zsl,2.002601111478142e-05,0.18325828067090066,0.0,0.18327463674964983,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18327830668201545
bc1qow60zz0i0835tvv8y5sic4s8pnne6it1ekkh0u,6.096779052531768e-06,0.1825286314902385,0.0,0.18253361543255409,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18253472826929104
bc1q57jyf8jshl96ept6aar17qr0apxp8iqfvapr4w,6.717626282129837e-06,0.18239836863614897,0.0,0.18240386097835615,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1824050862624311
bc1qvfq6d6suzrddn7p29euq3puzhhorblb8tnjxcm,6.291366200996888e-10,0.18205901911952543,0.0,0.18205901963412208,True,fanin,False,No single strong signal; flagged only due to combined weak evidence.,0.18205901974866207
bc1q9phwn8ddinz298l4jm8c9tfldy3ygqaop37728,1.6287212144769347e-06,0.18199760560077496,0.0,0.1819989378986282,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18199923432198944
bc1q6oq7qh96ycfnhp39lqt9ngq6tlv0gub5kb3pkb,1.0745199394928486e-05,0.18154156688999296,0.0,0.18155036138905312,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.18155231208938788
bc1q2tdo1dfsts3yqfbz9zqhbqiqicb5ntjk2gzaug,2.51422708377947e-06,0.18040459996336758,0.0,0.18040666061232002,True,fanin,False,No single strong signal; flagged only due to combined weak evidence.,0.18040711419045136
bc1q97lcpxxvk0qqxc9u2ho755lz2l2e9eu0g8lwdk,0.0015713858975512985,0.17889868667528105,0.0,0.1801889536995004,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18047007257283235
bc1q83dyj6s5ibgg2tgg48lefx70h1dffpnnqk0gm5,8.660602801939995e-06,0.18004457116692688,0.0,0.18005167247521126,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18005323176972882
bc1qezfrxymm2798p7prjhhzh139q0ep8v1uc8eanr,3.235621944485286e-06,0.1800244945823343,0.0,0.1800271477130735,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18002773020427879
bc1qdeg3zgarfi44td1fpe60qraqik3omd4poru09b,7.765030957636398e-06,0.1799828008300156,0.0,0.17998916828895295,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.17999056586097326
bc1q0kz6xnomb42o3q825q30zx815g5fjd5mbfsrkh,6.345664175054347e-06,0.17133003212693432,0.01,0.17962193768237977,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1813363777911094
bc1q3fm348ni747x202vmbmp050orneee0jq9rvn97,2.039569980246123e-07,0.17922812655965586,0.0,0.17922829396182316,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.17922833051665388
bc1qdnf4x13qinf2p091pqfmpah3qn21r91r0hrlia,5.906663883212663e-06,0.17912755881689404,0.0,0.1791324074344951,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.17913346548077727
bc1qeiqetk5lp9c5so79h4ha0mvf4s2ni8tndfww41,0.0002473981628843609,0.17040550446749,0.01,0.1789046371754075,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18065290263037437
bc1qycxneam5cspm0os2c4xn98uncqs6519eyinyco,3.6100836424479353e-06,0.17746737184421185,0.0,0.1774703412557982,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1774709819278543
bc1qfzrlgq9azhdqdwvcw5magk6p0n17uxhvdhgues,0.0001499084843414345,0.17654176958772308,0.0,0.17666521296296267,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.1766916780720645
bc1qawcud3i2iwmc07lblwvf36zpi288h23tu8lm7x,0.0005747147196527184,0.17595746307474097,0.0,0.17643105245033186,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1765321777943937
bc1q04c5cjb3gex0sutbh7w5glo1bxba22jyqmwt0i,5.044443799999512e-06,0.09476584013808415,0.09,0.17624106995224587,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.18477088458188415
bc1qot7txkdotrbad3wrdhw9re2q6jxnnngbpj4ufz,2.1723352822188867e-06,0.17565964476065232,0.0,0.1756614355042906,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.17566181709593454
bc1qzhz3e88seby8en00bgbb1r3yqs5pyyz5ymit72,1.1866564879765077e-06,0.17513422222666342,0.0,0.17513520105899028,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.1751354088831514
bc1qlz0o158j8h19yx6yinw4uf3s9m8yi038z2fs1o,4.938464017178594e-06,0.17415755543599742,0.0,0.1741616338291938,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1741624939000146
bc1qctzgwkidnfe9o1xgjngvspj0lxwtr1ueiaq3j9,1.0737904309570918e-06,0.17287018163210377,0.0,0.17287106979618783,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.17287125542253473
bc1qnwd0jfneo2s9nblgu0tbqoivwqm91284sec275,7.428446454542702e-07,0.17277452027957327,0.0,0.1727751347795915,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.17277526312421873
bc1qjt660j08xtr5igzgxoiyfoy0sxylka51e04pd8,6.134013528095856e-08,0.17204050469463994,0.0,0.17204055548178743,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.17204056603477522
bc1qs0hcn1d53i0qaoyrxxo1id2cpdd8l0aihegyir,8.06084883463801e-06,0.171727826403868,0.0,0.1717345029806533,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.17173588725270264
bc1q23ba9incu2lqm585u7d2xg770xdhj5sc36u9cy,1.5919107902924363e-05,0.17157018352632986,0.0,0.17158337138996838,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.17158610263423277
bc1q953467wcdpi2eyenyjym9oo2tp5hqkjnz057h5,5.247560488323438e-08,0.1708791253357558,0.0,0.17087916884437515,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1708791778113607
bc1qcokz5syj3d6m1fmpryfzmyoa2vcywl9700lfqf,6.160898703925381e-06,0.17061483661086738,0.0,0.1706199463688456,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1706209975095713
bc1qdnobk8hup3ftj6ac4jrcq97rcq6w948ju63lxs,7.966974239005126e-06,0.16897996873159252,0.0,0.1689865894467737,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1689879357058315
bc1q7r1bllypgw00jyj2dsaexmojd85dw1nn9f7qa1,0.003521313681523498,0.16594119482423472,0.0,0.16887817750609535,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.16946250850575822
bc1q9ey5qwqmkqi028h1v8svwudj9vhqcnjbps0qcu,9.340719258591566e-07,0.1688560542204228,0.0,0.16885683056864886,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16885698829234866
bc1q84baxy8qegexas2r8lriubr6d6nwtv79bke94x,7.3508795032781505e-06,0.1685611366345556,0.0,0.16856724844145465,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16856848751405887
bc1quzs1xke1kwonrrlrnr2kyb3gd60uglbb8nmt3y,0.00010041487178138416,0.16798578210572446,0.0,0.16806932870673463,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16808619697750585
bc1qqmutwxpiwhwu6yhvwnlbs0umiffvmam3jkx2ka,6.089506803668276e-05,0.16777102036046249,0.0,0.1678216990007998,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16783191542849918
bc1qhwswczt0lfj4b121y50df0wcyr2p6xcw8afmne,0.011490119478429844,0.15735475702362375,0.0,0.1670368515433529,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1688448765020536
bc1qjoznhe8ifxdnm655ck3tb94cllsad0ucswnqmw,6.986243323229481e-06,0.1580400543865773,0.01,0.16646547715838955,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16804704062990056
bc1qlso2z6m81rjwpx5zj2o4q067cszvutbt6ao3fj,4.158922655316287e-06,0.1658520651213429,0.0,0.16585553427808708,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16585622404399822
bc1qs04sju6uqvl7erdtompsdwx96ach245l5do3gq,4.771016117222099e-06,0.16544691904487932,0.0,0.16545090071107915,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16545169006099655
bc1q3tdw7v1qsa11ptkftuwfv2ttuswetyx2cb2pn4,2.571433059439631e-06,0.16538575409874787,0.0,0.16538790025341177,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1653883255318073
bc1qrtcvmujp8uuhnykyfjnbif9yrodt2dtoohuain,0.00040930232338074087,0.16477292354812578,0.0,0.16511478393106804,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16518222587150652
bc1qkn646uw7ye46f7761xs1cxdcwgk6rzlch2xrnw,3.100806629401283e-08,0.16511293225649065,0.0,0.16511295814472415,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16511296326455693
bc1qxsv4daund14bkbfc142ae21761j0345zyrdb14,9.130474489005937e-08,0.16499824453210915,0.0,0.1649983207717315,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16499833583685405
bc1qajneq5d5dui7a6cv41cowftahqbbu55dva51nn,1.8391325063125569e-09,0.16490157975502054,0.0,0.16490158129087717,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16490158159415305
bc1qxnu4v80w6haih7wfrac8e3pqk1io1zm4lcvhfw,0.00010894384124212658,0.16444579971162762,0.0,0.1645368281957731,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.16455474355286975
bc1q3o9ycm9po2fknvzddh16359ll2j2ng1gag5t3l,2.0507241460153133e-05,0.16440494741993222,0.0,0.16442208316943852,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16442545466139238
bc1qpuc8eylb0wvy2jkqqnj0rocmqxtjbldwv7naqg,6.601206896548559e-05,0.1643446708274521,0.0,0.16439983416467285,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16441068289641758
bc1qrt2l2ieo9uvj3bsy3onx3f86ugyfunmad1bx6a,6.5204910190765695e-06,0.1639587710213101,0.0,0.16396422242063524,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16396529151232916
bc1qro37u9ssbu7ge3ai6aynpe6swyu2rnadkn2k7i,2.2285153152240294e-05,0.16358120272841523,0.0,0.16359984244941195,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16360348788156748
bc1qzrv2h24p1avftxxzufzrdix2bv50m3nvyx9t80,1.2148262886547181e-05,0.1634553146397887,0.0,0.16346547720454274,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.16346746290267525
bc1qsujckuh1dl1zl8g0esoy2z1ogy0t5fxpmdzcp3,1.2148262886547181e-05,0.1634553146397887,0.0,0.16346547720454274,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.16346746290267525
bc1q2spxkklj7hax23180qkxkp43mdhohgn48ipbqm,1.2148262886547181e-05,0.1634553146397887,0.0,0.16346547720454274,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.16346746290267525
bc1qocjpztc09zgnx3vpf9pavcedtcxnmj5ian8nd7,7.529734143804019e-06,0.16321370461978524,0.0,0.16322000539812453,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16322123435392905
bc1qjyot59he2ahozlv48pqxkzkjfs59h9xdelltrq,0.00023099153464048715,0.16207508072533575,0.0,0.16226863428835248,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16230607225997623
bc1q493dxwor17dpubkpiqnhqe86o3z0anik5j42oi,3.21185226612271e-05,0.1533961636196902,0.01,0.16188912173135217,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16342828214235142
bc1qs49mi9zu1eh3366sqmqqwhh3tt255kcmg2k87b,2.9846740954676357e-05,0.1608800584991989,0.0,0.16090510349472276,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16090990524015358
bc1q8t6aidizs3j0evzymkx9khh83gsv5e033dzqq5,9.516151008824431e-06,0.16065107815844207,0.0,0.16065906552953135,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1606605943094509
bc1qb9j52oyyr2ozz9z76mh8pu9jn01n3p6egkazal,6.874599287402482e-07,0.16063685866840696,0.0,0.16063743569693223,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1606375461283357
bc1qqph8a51gzfz7yhtd6oo7g5b0l8o9ics9jrmbk3,1.6688231681932283e-06,0.16056442107203592,0.0,0.1605658219415783,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1605660898952041
bc1qg9t6jznue5rau33x58pzj3mnhtzqttaazvorq5,8.069421418102549e-08,0.16028209485091174,0.0,0.16028216261128825,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.16028217554512592
bc1q9y5edm228gn0gx4ozv6zvnsoj9uhgv9m58tgtu,0.0002753072952920091,0.15857495764645377,0.0,0.1588066080990551,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15885026494174578
bc1qxxy6wkhvpp55u1r8a5j8ur63nyir1dkf84qyup,0.0005757088180052429,0.1581886606260422,0.0,0.1586732988372166,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15876436944404745
bc1qf6te8cp9k02psoi373dzwi7plc1kjg7dp5ulp2,1.8126066343260877e-06,0.15857495764645377,0.0,0.1585764828190679,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15857677025308808
bc1qxcijqn6c4w713qnvy4h03b27lak0pntkluuj7k,1.3121091703273995e-05,0.15827307689012132,0.0,0.15828412126626845,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15828619798182458
bc1qh8hyf87sw1k9m94uzxy4g8on3w9hx6i62r2cxt,4.344615360535753e-06,0.15822853706290183,0.0,0.15823219423612989,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15823288167826235
bc1qhn3f9zxqerbkn3dkvr5nbhgpbktmav6763v1m3,1.6852598458894785e-06,0.158004000286395,0.0,0.1580054192684437,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1580056855462409
bc1qnwbhkvjz09owgmf4ln5rgsg6a8mlik22xmq664,0.00037427221258144256,0.15761701248130208,0.0,0.15793229302588174,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15799128469388352
bc1qhpl2iljl8vj61tyjavf61dm78ui5mgab1w1hgw,0.00018307965504429084,0.15741308561379164,0.0,0.15756734613542223,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.15759616526883594
bc1qwnac1pmadfa0goajb6ru3t28sie7coc0wkn4w1,2.828574574270077e-08,0.1570420698640747,0.0,0.15704209370776834,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15704209814982045
bc1qob7nbqw35f5sayrszqussjhmotoy9qjs7i58up,0.003521313681523498,0.15379107498461025,0.0,0.15677084204969427,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.15731238866613376
bc1qfyiifa2lr9p6hjb2jtxb02b6lkc86y5o44iuse,9.854794052482517e-07,0.1563410884556529,0.0,0.15634191986413526,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15634207393505814
bc1qifrml29q2l48c1cqg433e1i1p0bq1s9ryllwb7,1.0364586716523819e-06,0.1562179797766791,0.0,0.15621885432187088,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15621901623535075
bc1q0shdkkg1r1cqkih548jrpe2xn9txfjnjd5sloc,3.949110545373771e-07,0.15546023090911118,0.0,0.15546056442720202,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1554606258201657
bc1q9e8cdk9x0740c98uzzy00ew9jzf4epm7zdng61,1.8686259984124331e-06,0.15534757501535906,0.0,0.1553491533548399,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15534944364135747
bc1qa44tbidsechu3ycpkavm96n7kbnkfvdhlz02z7,4.9103553534380335e-06,0.15463252663366636,0.0,0.15463667768836475,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1546374369890198
bc1q4bn7j5ukr8ieu122jn86taip1kelbu8pt8tagi,1.3989020155529711e-06,0.1538898376798054,0.0,0.15389102130501697,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15389123658182097
bc1qghdomspfqlfqebiwrcqla6m04yprpaqccgzdn5,2.4141406452074276e-06,0.15359120618190025,0.0,0.1535932495317719,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15359362032254545
bc1qiiennngvdlv0wgd4hkpwi25y4xvrydafv87vo2,1.2267664486621681e-06,0.15351362624970602,0.0,0.15351466469078856,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1535148530161547
bc1q9shq8bc4pw8zw7nhpgjx19emf8rsjrrw24ivsr,7.1392846467879405e-06,0.15339133061409202,0.0,0.15339737479436721,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15339846989873882
bc1qqhacmeyp17x89nadhe709hkd6k7rmnzsyhripv,2.5074389543976786e-06,0.1532221079016003,0.0,0.15322423114547268,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15322461534055468
bc1qyyom0f6qepyohakc37wmfpta7ls9b7ry0cgq4h,1.5892930827386845e-05,0.15229608293008626,0.0,0.1523095554298023,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15231197586091363
bc1qr5xej2vbqkuw37j9ggfwj6jyidr6x0accho6v8,0.00018307965504429084,0.15205692021159975,0.0,0.15221216133814464,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.15223999986664405
bc1qg5yxzouup1kzvjh5ozyr4n26smmqz6nev8soty,4.527460022395808e-06,0.1515374244666296,0.0,0.15154126584702088,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15154195192665199
bc1qwc3bnecjq427u1nvmeagwp82h6sgl5wr6zebcv,3.615008782697581e-06,0.1514587038984905,0.0,0.15146177138272832,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1514623189072732
bc1q802xvxitifxziu6hulprx05h3k7ujj31w0gq34,2.3028128046534564e-05,0.15140579216469902,0.0,0.1514253337007766,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.15142882029274554
bc1q3rzidvrifuvzlfy1u7n4vaq6jc15gyiccwbpoy,2.0813879186882474e-06,0.1513766392027763,0.0,0.15137840551718695,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.151378720590695
bc1qe8a54hbph1ve8susfh70m9ohdsrs8anp8dmlc8,3.737583302187955e-06,0.1509179644710789,0.0,0.1509211379859171,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1509217020543811
bc1q6j3vme942hqfxclq08jt6gk3lv323xqpluyg3h,0.003521313681523498,0.1476577868071757,0.0,0.15065915110383166,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.1511791004886992
bc1qgmdrdsferfxiokpg3dp4fmpm5hgbo06fhrxjpt,0.0005611978112625129,0.14994712092505227,0.0,0.15042416874024656,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1505083187363148
bc1qzbl5kzhcmz2rno6cysvuhiwzwt994pn8qix43i,4.072768238953227e-06,0.14826163629024944,0.0,0.14826510522320513,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1482657090584884
bc1q4ulpqp81ycegnnjmxwepu44tm1quanx0h6vy9r,8.088582984979587e-07,0.14783057150902912,0.0,0.14783126079334308,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14783138036732762
bc1q8zzkk4j1o5hd4hsbrebndycpn0p1xs910baf4j,1.075492359855969e-06,0.14743213924716597,0.0,0.14743305617738656,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14743321473952584
bc1qzrp9dxoq2vpgstqmgvu4isotn9uzeryf0992qc,2.665593180337178e-06,0.1473799441242027,0.0,0.14738221686240904,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14738260971738304
bc1qu5jslhgmrzzqo17rv2y7cdabbajaq08dnx80nk,2.855497843849496e-06,0.1383553918354067,0.01,0.14697427373713012,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14835824733325056
bc1qa7b1bb61pdbhf3suthk9oe7te8rtmsy77bmbvm,6.507335943743288e-08,0.1466342957743051,0.0,0.14663435130567837,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14663436084766454
bc1q9jrd4hqfghdiluvnhdczp0nwntj5r2slrw4vnz,3.6783245395574516e-06,0.14659364380439566,0.0,0.14659678290993783,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14659732212893523
bc1q5nyq3yhgmlt43e90eqeihuo63wedplhrtc7i85,3.386059252332112e-05,0.14546091922722565,0.0,0.14548985442683493,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14549477981974898
bc1q7h0ums48iw5xnqdz98jhe17o7pnud53qe5eeaz,1.0090044141023926e-06,0.1454160320900749,0.0,0.1454168943690708,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.145417041094489
bc1qmmk4wl656d1biob6ffrlkwlq3tnpp2vpfh22cp,1.426198394836162e-05,0.14514839968683624,0.0,0.1451605915666382,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1451626616707846
bc1qdlqh1cv2xb402nmsikji92xpi865eo9w6ya8jb,4.1793723048865535e-06,0.14467681977713295,0.0,0.14468039449114412,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14468099914943783
bc1qnozemdmz5rgoi9wm1sav9cng8tana6u48gwghm,8.524633846579073e-07,0.1444171991749106,0.0,0.1444179285279208,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14441805163829527
bc1qa54vdjpca12j8z8do3p0amts7ynxj5yhy8n59u,7.739089474541108e-06,0.14413646062636631,0.0,0.14414308423087552,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14414419971584086
bc1qh5cfgk7h3i8no7nqotsvfk2knelwl8u8pn74fy,1.8830259864353484e-08,0.1435945835376184,0.0,0.14359459966395505,True,"fanin,fanout",False,No single strong signal; flagged only due to combined weak evidence.,0.14359460236787824
bc1qp7swvtqqkljqkcjev9zuyh97y8pzl99uj6safk,5.489296663360947e-07,0.14326908696037827,0.0,0.1432695572453926,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.1432696358900446
bc1qaont75ez6iz8er6u0estie6sv5itmtjlegp4h2,4.150555803450952e-06,0.14233050269649766,0.0,0.14233406250160707,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1423346532523011
bc1qdji1oahnox8fk2076vmdnhqnjvdpngwds9yxz7,1.7686237505591074e-05,0.14184456274741475,0.0,0.14185974028829473,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14186224898492034
bc1q03iqhycvpnx4yk1w031mpyynq66q73smql2tbe,0.00018307965504429084,0.14139974432100635,0.0,0.14155693655963697,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.14158282397605065
bc1qff7so8w5038hvqrhofu1wsgy7vcneas6y3vg6v,2.1337769762667126e-06,0.10478383843426121,0.04,0.1405943186808597,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.14478597221123748
bc1qxoycg1fjgbvyow47lueq4d7d7gdlwagawq57ly,0.00010893410738074859,0.14005424887539528,0.0,0.14014792629818995,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.14016318298277602
bc1qh4z8d2vfhzpqvjldnhm63q68jov58toe3pgihn,1.3912098072949166e-06,0.13962026954328402,0.0,0.1396214665120029,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13962166075309132
bc1q7nwuqiq9vobgggkycsnu966wqx1n6ph1raemyd,2.773738368276255e-06,0.13909987560353657,0.0,0.1391022635152429,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13910264934190483
bc1quusfn07ea28ditmownx23veuljgqpq8r4hc7jv,0.0017099427108851683,0.10142478590055022,0.04,0.1388428461165585,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1431347286114354
bc1qd33i7ops2rrtxvf4z1846849a7zvd8h3chufeu,1.527789100178667e-05,0.13827872098731425,0.0,0.1382918862710888,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13829399887831603
bc1q1qicxbr8iybatolodlonkcp8ov5nwvsjjcaxod,8.689082537142485e-06,0.1382084195498242,0.0,0.13821590772799652,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13821710863236136
bc1qqu0k5qzzkw3gi60q6guo8i5jwk6z0hr9t9cd1l,2.3890092208694934e-05,0.13784996281163797,0.0,0.1378705596555242,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13787385290384666
bc1q4i5vgd1x8l3jda0hxv2zottsmznms8ijjunwu1,1.672765471235954e-05,0.1370441561622104,0.0,0.1370585913895982,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13706088381692277
bc1qio16um6tt9h9l80hnsfe1v0onrnvwx994wah3q,1.7908047791714434e-06,0.1362395125733436,0.0,0.1362410593997525,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13624130337812276
bc1qcgaghft9zzcgl9fwvvskp30tx8j1ccm0w3c1za,7.946368756606151e-07,0.1353092009589222,0.0,0.13530988807411715,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13530999559579787
bc1qhop0e62n3pp1vm3i0gxhc660ujrihz8eekc8u0,1.097458670043351e-06,0.1347508265227107,0.0,0.13475177609791789,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13475192398138075
bc1q5pdtz91x70fqldb2uuijnwpaytxw1vzc7d2kd1,5.233883819926768e-06,0.13334856594066977,0.0,0.13335310189358796,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1333537998244897
bc1q2cdrxu9435o1l8wj6zgylkcs2yx1zdnqsamctx,8.485920244668375e-06,0.13277316492244776,0.0,0.13278052414020425,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13278165084269242
bc1qt3ppe690cwbke4hs0lt59hhpzuyr7vhtclr452,0.00039834389624409544,0.13060907646723136,0.0,0.13095539303507064,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13100742036347546
bc1qrtqhnol3obopab05dwjate4vv9c0xfevmy1qnq,8.908819082179496e-07,0.13081652232866228,0.0,0.1308172966684975,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1308174132105705
bc1ql5nfltq680cog1zn1riamwu28rl5h3g7vkc5ss,0.00037543805286602977,0.13044774748829088,0.0,0.1307742104928391,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1308231855411569
bc1q4jgsqof3wgi8y0423h7t6udojy6g107g8o8g8h,1.0807648828288147e-06,0.1305126182694084,0.0,0.13051355798083664,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.13051369903429125
bc1qw0te52vxslhu6l29il9yq8ocucnri2i397i6yx,9.570005561823945e-06,0.12987348866409706,0.0,0.12988181577965008,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.12988305866965888
bc1q88rbywcybo1y97jylaqs4fusnzdwp73wuqaygi,1.8373118133491364e-05,0.1297517338192678,0.0,0.12976772299346773,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.1297701069374013
bc1q13zp84jrh8iptc16ze7blp7dgt60pv7tiqijb3,2.8273575761457173e-06,0.12965862189721328,0.0,0.12966108266350262,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.12966144925478942
